id,gender,age,Mask,Class,img
006737,1,0,m,3,input/data/train/images/006737_female_Asian_19/mask1.jpg
006737,1,0,m,3,input/data/train/images/006737_female_Asian_19/mask5.jpg
006737,1,0,m,3,input/data/train/images/006737_female_Asian_19/mask3.jpg
001703,0,1,n,13,input/data/train/images/001703_male_Asian_49/normal.jpg
001703,0,1,i,7,input/data/train/images/001703_male_Asian_49/incorrect_mask.jpg
001703,0,1,m,1,input/data/train/images/001703_male_Asian_49/mask2.jpg
001703,0,1,m,1,input/data/train/images/001703_male_Asian_49/mask4.jpg
001703,0,1,m,1,input/data/train/images/001703_male_Asian_49/mask1.jpg
001703,0,1,m,1,input/data/train/images/001703_male_Asian_49/mask5.jpg
001703,0,1,m,1,input/data/train/images/001703_male_Asian_49/mask3.jpg
005249,0,0,n,12,input/data/train/images/005249_male_Asian_22/normal.jpg
005249,0,0,i,6,input/data/train/images/005249_male_Asian_22/incorrect_mask.jpg
005249,0,0,m,0,input/data/train/images/005249_male_Asian_22/mask2.jpg
005249,0,0,m,0,input/data/train/images/005249_male_Asian_22/mask4.jpg
005249,0,0,m,0,input/data/train/images/005249_male_Asian_22/mask1.jpg
005249,0,0,m,0,input/data/train/images/005249_male_Asian_22/mask5.jpg
005249,0,0,m,0,input/data/train/images/005249_male_Asian_22/mask3.jpg
000609,0,1,n,13,input/data/train/images/000609_male_Asian_57/normal.jpg
000609,0,1,i,7,input/data/train/images/000609_male_Asian_57/incorrect_mask.jpg
000609,0,1,m,1,input/data/train/images/000609_male_Asian_57/mask2.jpg
000609,0,1,m,1,input/data/train/images/000609_male_Asian_57/mask4.jpg
000609,0,1,m,1,input/data/train/images/000609_male_Asian_57/mask1.jpg
000609,0,1,m,1,input/data/train/images/000609_male_Asian_57/mask5.jpg
000609,0,1,m,1,input/data/train/images/000609_male_Asian_57/mask3.jpg
006668,0,0,n,12,input/data/train/images/006668_male_Asian_22/normal.jpg
006668,0,0,i,6,input/data/train/images/006668_male_Asian_22/incorrect_mask.jpg
006668,0,0,m,0,input/data/train/images/006668_male_Asian_22/mask2.jpg
006668,0,0,m,0,input/data/train/images/006668_male_Asian_22/mask4.jpg
006668,0,0,m,0,input/data/train/images/006668_male_Asian_22/mask1.jpg
006668,0,0,m,0,input/data/train/images/006668_male_Asian_22/mask5.jpg
006668,0,0,m,0,input/data/train/images/006668_male_Asian_22/mask3.jpg
005232,0,0,n,12,input/data/train/images/005232_male_Asian_18/normal.jpg
005232,0,0,i,6,input/data/train/images/005232_male_Asian_18/incorrect_mask.jpg
005232,0,0,m,0,input/data/train/images/005232_male_Asian_18/mask2.jpg
005232,0,0,m,0,input/data/train/images/005232_male_Asian_18/mask4.jpg
005232,0,0,m,0,input/data/train/images/005232_male_Asian_18/mask1.jpg
005232,0,0,m,0,input/data/train/images/005232_male_Asian_18/mask5.jpg
005232,0,0,m,0,input/data/train/images/005232_male_Asian_18/mask3.jpg
000572,1,1,n,16,input/data/train/images/000572_female_Asian_57/normal.jpg
000572,1,1,i,10,input/data/train/images/000572_female_Asian_57/incorrect_mask.jpg
000572,1,1,m,4,input/data/train/images/000572_female_Asian_57/mask2.jpg
000572,1,1,m,4,input/data/train/images/000572_female_Asian_57/mask4.jpg
000572,1,1,m,4,input/data/train/images/000572_female_Asian_57/mask1.jpg
000572,1,1,m,4,input/data/train/images/000572_female_Asian_57/mask5.jpg
000572,1,1,m,4,input/data/train/images/000572_female_Asian_57/mask3.jpg
006951,0,0,n,12,input/data/train/images/006951_male_Asian_21/normal.jpg
006951,0,0,i,6,input/data/train/images/006951_male_Asian_21/incorrect_mask.jpg
006951,0,0,m,0,input/data/train/images/006951_male_Asian_21/mask2.jpg
006951,0,0,m,0,input/data/train/images/006951_male_Asian_21/mask4.jpg
006951,0,0,m,0,input/data/train/images/006951_male_Asian_21/mask1.jpg
006951,0,0,m,0,input/data/train/images/006951_male_Asian_21/mask5.jpg
006951,0,0,m,0,input/data/train/images/006951_male_Asian_21/mask3.jpg
006400,1,0,n,15,input/data/train/images/006400_female_Asian_18/normal.jpg
006400,1,0,i,9,input/data/train/images/006400_female_Asian_18/incorrect_mask.jpg
006400,1,0,m,3,input/data/train/images/006400_female_Asian_18/mask2.jpg
006400,1,0,m,3,input/data/train/images/006400_female_Asian_18/mask4.jpg
006400,1,0,m,3,input/data/train/images/006400_female_Asian_18/mask1.jpg
006400,1,0,m,3,input/data/train/images/006400_female_Asian_18/mask5.jpg
006400,1,0,m,3,input/data/train/images/006400_female_Asian_18/mask3.jpg
001174,0,0,n,12,input/data/train/images/001174_male_Asian_25/normal.jpg
001174,0,0,i,6,input/data/train/images/001174_male_Asian_25/incorrect_mask.jpg
001174,0,0,m,0,input/data/train/images/001174_male_Asian_25/mask2.jpg
001174,0,0,m,0,input/data/train/images/001174_male_Asian_25/mask4.jpg
001174,0,0,m,0,input/data/train/images/001174_male_Asian_25/mask1.jpg
001174,0,0,m,0,input/data/train/images/001174_male_Asian_25/mask5.jpg
001174,0,0,m,0,input/data/train/images/001174_male_Asian_25/mask3.jpg
001412,0,1,n,13,input/data/train/images/001412_male_Asian_50/normal.jpg
001412,0,1,i,7,input/data/train/images/001412_male_Asian_50/incorrect_mask.jpg
001412,0,1,m,1,input/data/train/images/001412_male_Asian_50/mask2.jpg
001412,0,1,m,1,input/data/train/images/001412_male_Asian_50/mask4.jpg
001412,0,1,m,1,input/data/train/images/001412_male_Asian_50/mask1.jpg
001412,0,1,m,1,input/data/train/images/001412_male_Asian_50/mask5.jpg
001412,0,1,m,1,input/data/train/images/001412_male_Asian_50/mask3.jpg
003720,0,1,n,13,input/data/train/images/003720_male_Asian_54/normal.jpg
003720,0,1,i,7,input/data/train/images/003720_male_Asian_54/incorrect_mask.jpg
003720,0,1,m,1,input/data/train/images/003720_male_Asian_54/mask2.jpg
003720,0,1,m,1,input/data/train/images/003720_male_Asian_54/mask4.jpg
003720,0,1,m,1,input/data/train/images/003720_male_Asian_54/mask1.jpg
003720,0,1,m,1,input/data/train/images/003720_male_Asian_54/mask5.jpg
003720,0,1,m,1,input/data/train/images/003720_male_Asian_54/mask3.jpg
001348,1,0,n,15,input/data/train/images/001348_female_Asian_22/normal.jpg
001348,1,0,i,9,input/data/train/images/001348_female_Asian_22/incorrect_mask.jpg
001348,1,0,m,3,input/data/train/images/001348_female_Asian_22/mask2.jpg
001348,1,0,m,3,input/data/train/images/001348_female_Asian_22/mask4.jpg
001348,1,0,m,3,input/data/train/images/001348_female_Asian_22/mask1.jpg
001348,1,0,m,3,input/data/train/images/001348_female_Asian_22/mask5.jpg
001348,1,0,m,3,input/data/train/images/001348_female_Asian_22/mask3.jpg
004441,1,1,n,16,input/data/train/images/004441_female_Asian_55/normal.jpg
004441,1,1,i,10,input/data/train/images/004441_female_Asian_55/incorrect_mask.jpg
004441,1,1,m,4,input/data/train/images/004441_female_Asian_55/mask2.jpg
004441,1,1,m,4,input/data/train/images/004441_female_Asian_55/mask4.jpg
004441,1,1,m,4,input/data/train/images/004441_female_Asian_55/mask1.jpg
004441,1,1,m,4,input/data/train/images/004441_female_Asian_55/mask5.jpg
004441,1,1,m,4,input/data/train/images/004441_female_Asian_55/mask3.jpg
003849,0,1,n,13,input/data/train/images/003849_male_Asian_57/normal.jpg
003849,0,1,i,7,input/data/train/images/003849_male_Asian_57/incorrect_mask.jpg
003849,0,1,m,1,input/data/train/images/003849_male_Asian_57/mask2.jpg
003849,0,1,m,1,input/data/train/images/003849_male_Asian_57/mask4.jpg
003849,0,1,m,1,input/data/train/images/003849_male_Asian_57/mask1.jpg
003849,0,1,m,1,input/data/train/images/003849_male_Asian_57/mask5.jpg
003849,0,1,m,1,input/data/train/images/003849_male_Asian_57/mask3.jpg
005072,1,1,n,16,input/data/train/images/005072_female_Asian_55/normal.jpg
005072,1,1,i,10,input/data/train/images/005072_female_Asian_55/incorrect_mask.jpg
005072,1,1,m,4,input/data/train/images/005072_female_Asian_55/mask2.jpg
005072,1,1,m,4,input/data/train/images/005072_female_Asian_55/mask4.jpg
005072,1,1,m,4,input/data/train/images/005072_female_Asian_55/mask1.jpg
005072,1,1,m,4,input/data/train/images/005072_female_Asian_55/mask5.jpg
005072,1,1,m,4,input/data/train/images/005072_female_Asian_55/mask3.jpg
001704,0,1,n,13,input/data/train/images/001704_male_Asian_51/normal.jpg
001704,0,1,i,7,input/data/train/images/001704_male_Asian_51/incorrect_mask.jpg
001704,0,1,m,1,input/data/train/images/001704_male_Asian_51/mask2.jpg
001704,0,1,m,1,input/data/train/images/001704_male_Asian_51/mask4.jpg
001704,0,1,m,1,input/data/train/images/001704_male_Asian_51/mask1.jpg
001704,0,1,m,1,input/data/train/images/001704_male_Asian_51/mask5.jpg
001704,0,1,m,1,input/data/train/images/001704_male_Asian_51/mask3.jpg
006347,1,0,n,15,input/data/train/images/006347_female_Asian_18/normal.jpg
006347,1,0,i,9,input/data/train/images/006347_female_Asian_18/incorrect_mask.jpg
006347,1,0,m,3,input/data/train/images/006347_female_Asian_18/mask2.jpg
006347,1,0,m,3,input/data/train/images/006347_female_Asian_18/mask4.jpg
006347,1,0,m,3,input/data/train/images/006347_female_Asian_18/mask1.jpg
006347,1,0,m,3,input/data/train/images/006347_female_Asian_18/mask5.jpg
006347,1,0,m,3,input/data/train/images/006347_female_Asian_18/mask3.jpg
001626,1,1,n,16,input/data/train/images/001626_female_Asian_58/normal.jpg
001626,1,1,i,10,input/data/train/images/001626_female_Asian_58/incorrect_mask.jpg
001626,1,1,m,4,input/data/train/images/001626_female_Asian_58/mask2.jpg
001626,1,1,m,4,input/data/train/images/001626_female_Asian_58/mask4.jpg
001626,1,1,m,4,input/data/train/images/001626_female_Asian_58/mask1.jpg
001626,1,1,m,4,input/data/train/images/001626_female_Asian_58/mask5.jpg
001626,1,1,m,4,input/data/train/images/001626_female_Asian_58/mask3.jpg
006694,1,0,n,15,input/data/train/images/006694_female_Asian_19/normal.jpg
006694,1,0,i,9,input/data/train/images/006694_female_Asian_19/incorrect_mask.jpg
006694,1,0,m,3,input/data/train/images/006694_female_Asian_19/mask2.jpg
006694,1,0,m,3,input/data/train/images/006694_female_Asian_19/mask4.jpg
006694,1,0,m,3,input/data/train/images/006694_female_Asian_19/mask1.jpg
006694,1,0,m,3,input/data/train/images/006694_female_Asian_19/mask5.jpg
006694,1,0,m,3,input/data/train/images/006694_female_Asian_19/mask3.jpg
001459,1,2,n,17,input/data/train/images/001459_female_Asian_60/normal.jpg
001459,1,2,i,11,input/data/train/images/001459_female_Asian_60/incorrect_mask.jpg
001459,1,2,m,5,input/data/train/images/001459_female_Asian_60/mask2.jpg
001459,1,2,m,5,input/data/train/images/001459_female_Asian_60/mask4.jpg
001459,1,2,m,5,input/data/train/images/001459_female_Asian_60/mask1.jpg
001459,1,2,m,5,input/data/train/images/001459_female_Asian_60/mask5.jpg
001459,1,2,m,5,input/data/train/images/001459_female_Asian_60/mask3.jpg
003557,1,1,n,16,input/data/train/images/003557_female_Asian_51/normal.jpg
003557,1,1,i,10,input/data/train/images/003557_female_Asian_51/incorrect_mask.jpg
003557,1,1,m,4,input/data/train/images/003557_female_Asian_51/mask2.jpg
003557,1,1,m,4,input/data/train/images/003557_female_Asian_51/mask4.jpg
003557,1,1,m,4,input/data/train/images/003557_female_Asian_51/mask1.jpg
003557,1,1,m,4,input/data/train/images/003557_female_Asian_51/mask5.jpg
003557,1,1,m,4,input/data/train/images/003557_female_Asian_51/mask3.jpg
005537,0,1,n,13,input/data/train/images/005537_male_Asian_50/normal.jpg
005537,0,1,i,7,input/data/train/images/005537_male_Asian_50/incorrect_mask.jpg
005537,0,1,m,1,input/data/train/images/005537_male_Asian_50/mask2.jpg
005537,0,1,m,1,input/data/train/images/005537_male_Asian_50/mask4.jpg
005537,0,1,m,1,input/data/train/images/005537_male_Asian_50/mask1.jpg
005537,0,1,m,1,input/data/train/images/005537_male_Asian_50/mask5.jpg
005537,0,1,m,1,input/data/train/images/005537_male_Asian_50/mask3.jpg
006336,1,0,n,15,input/data/train/images/006336_female_Asian_18/normal.jpg
006336,1,0,i,9,input/data/train/images/006336_female_Asian_18/incorrect_mask.jpg
006336,1,0,m,3,input/data/train/images/006336_female_Asian_18/mask2.jpg
006336,1,0,m,3,input/data/train/images/006336_female_Asian_18/mask4.jpg
006336,1,0,m,3,input/data/train/images/006336_female_Asian_18/mask1.jpg
006336,1,0,m,3,input/data/train/images/006336_female_Asian_18/mask5.jpg
006336,1,0,m,3,input/data/train/images/006336_female_Asian_18/mask3.jpg
004220,1,1,n,16,input/data/train/images/004220_female_Asian_56/normal.jpg
004220,1,1,i,10,input/data/train/images/004220_female_Asian_56/incorrect_mask.jpg
004220,1,1,m,4,input/data/train/images/004220_female_Asian_56/mask2.jpg
004220,1,1,m,4,input/data/train/images/004220_female_Asian_56/mask4.jpg
004220,1,1,m,4,input/data/train/images/004220_female_Asian_56/mask1.jpg
004220,1,1,m,4,input/data/train/images/004220_female_Asian_56/mask5.jpg
004220,1,1,m,4,input/data/train/images/004220_female_Asian_56/mask3.jpg
006148,0,0,m,0,input/data/train/images/006148_male_Asian_19/mask3.png
006148,0,0,m,0,input/data/train/images/006148_male_Asian_19/mask2.png
006148,0,0,n,12,input/data/train/images/006148_male_Asian_19/normal.png
006148,0,0,i,6,input/data/train/images/006148_male_Asian_19/incorrect_mask.png
006148,0,0,m,0,input/data/train/images/006148_male_Asian_19/mask5.png
006148,0,0,m,0,input/data/train/images/006148_male_Asian_19/mask1.png
006148,0,0,m,0,input/data/train/images/006148_male_Asian_19/mask4.png
003565,1,1,n,16,input/data/train/images/003565_female_Asian_57/normal.jpg
003565,1,1,i,10,input/data/train/images/003565_female_Asian_57/incorrect_mask.jpg
003565,1,1,m,4,input/data/train/images/003565_female_Asian_57/mask2.jpg
003565,1,1,m,4,input/data/train/images/003565_female_Asian_57/mask4.jpg
003565,1,1,m,4,input/data/train/images/003565_female_Asian_57/mask1.jpg
003565,1,1,m,4,input/data/train/images/003565_female_Asian_57/mask5.jpg
003565,1,1,m,4,input/data/train/images/003565_female_Asian_57/mask3.jpg
004250,0,1,n,13,input/data/train/images/004250_male_Asian_56/normal.jpg
004250,0,1,i,7,input/data/train/images/004250_male_Asian_56/incorrect_mask.jpg
004250,0,1,m,1,input/data/train/images/004250_male_Asian_56/mask2.jpg
004250,0,1,m,1,input/data/train/images/004250_male_Asian_56/mask4.jpg
004250,0,1,m,1,input/data/train/images/004250_male_Asian_56/mask1.jpg
004250,0,1,m,1,input/data/train/images/004250_male_Asian_56/mask5.jpg
004250,0,1,m,1,input/data/train/images/004250_male_Asian_56/mask3.jpg
005010,1,0,n,15,input/data/train/images/005010_female_Asian_27/normal.jpg
005010,1,0,i,9,input/data/train/images/005010_female_Asian_27/incorrect_mask.jpg
005010,1,0,m,3,input/data/train/images/005010_female_Asian_27/mask2.jpg
005010,1,0,m,3,input/data/train/images/005010_female_Asian_27/mask4.jpg
005010,1,0,m,3,input/data/train/images/005010_female_Asian_27/mask1.jpg
005010,1,0,m,3,input/data/train/images/005010_female_Asian_27/mask5.jpg
005010,1,0,m,3,input/data/train/images/005010_female_Asian_27/mask3.jpg
006959,0,0,n,12,input/data/train/images/006959_male_Asian_19/normal.jpg
006959,0,0,i,6,input/data/train/images/006959_male_Asian_19/incorrect_mask.jpg
006959,0,0,m,0,input/data/train/images/006959_male_Asian_19/mask2.jpg
006959,0,0,m,0,input/data/train/images/006959_male_Asian_19/mask4.jpg
006959,0,0,m,0,input/data/train/images/006959_male_Asian_19/mask1.jpg
006959,0,0,m,0,input/data/train/images/006959_male_Asian_19/mask5.jpg
006959,0,0,m,0,input/data/train/images/006959_male_Asian_19/mask3.jpg
000071,1,1,n,16,input/data/train/images/000071_female_Asian_56/normal.jpg
000071,1,1,i,10,input/data/train/images/000071_female_Asian_56/incorrect_mask.jpg
000071,1,1,m,4,input/data/train/images/000071_female_Asian_56/mask2.jpg
000071,1,1,m,4,input/data/train/images/000071_female_Asian_56/mask4.jpg
000071,1,1,m,4,input/data/train/images/000071_female_Asian_56/mask1.jpg
000071,1,1,m,4,input/data/train/images/000071_female_Asian_56/mask5.jpg
000071,1,1,m,4,input/data/train/images/000071_female_Asian_56/mask3.jpg
004314,0,2,n,14,input/data/train/images/004314_male_Asian_60/normal.jpg
004314,0,2,i,8,input/data/train/images/004314_male_Asian_60/incorrect_mask.jpg
004314,0,2,m,2,input/data/train/images/004314_male_Asian_60/mask2.jpg
004314,0,2,m,2,input/data/train/images/004314_male_Asian_60/mask4.jpg
004314,0,2,m,2,input/data/train/images/004314_male_Asian_60/mask1.jpg
004314,0,2,m,2,input/data/train/images/004314_male_Asian_60/mask5.jpg
004314,0,2,m,2,input/data/train/images/004314_male_Asian_60/mask3.jpg
001531,1,0,n,15,input/data/train/images/001531_female_Asian_26/normal.jpg
001531,1,0,i,9,input/data/train/images/001531_female_Asian_26/incorrect_mask.jpg
001531,1,0,m,3,input/data/train/images/001531_female_Asian_26/mask2.jpg
001531,1,0,m,3,input/data/train/images/001531_female_Asian_26/mask4.jpg
001531,1,0,m,3,input/data/train/images/001531_female_Asian_26/mask1.jpg
001531,1,0,m,3,input/data/train/images/001531_female_Asian_26/mask5.jpg
001531,1,0,m,3,input/data/train/images/001531_female_Asian_26/mask3.jpg
001497,0,2,n,14,input/data/train/images/001497_male_Asian_60/normal.jpg
001497,0,2,i,8,input/data/train/images/001497_male_Asian_60/incorrect_mask.jpg
001497,0,2,m,2,input/data/train/images/001497_male_Asian_60/mask2.jpg
001497,0,2,m,2,input/data/train/images/001497_male_Asian_60/mask4.jpg
001497,0,2,m,2,input/data/train/images/001497_male_Asian_60/mask1.jpg
001497,0,2,m,2,input/data/train/images/001497_male_Asian_60/mask5.jpg
001497,0,2,m,2,input/data/train/images/001497_male_Asian_60/mask3.jpg
001339,1,0,n,15,input/data/train/images/001339_female_Asian_26/normal.jpg
001339,1,0,i,9,input/data/train/images/001339_female_Asian_26/incorrect_mask.jpg
001339,1,0,m,3,input/data/train/images/001339_female_Asian_26/mask2.jpg
001339,1,0,m,3,input/data/train/images/001339_female_Asian_26/mask4.jpg
001339,1,0,m,3,input/data/train/images/001339_female_Asian_26/mask1.jpg
001339,1,0,m,3,input/data/train/images/001339_female_Asian_26/mask5.jpg
001339,1,0,m,3,input/data/train/images/001339_female_Asian_26/mask3.jpg
003595,0,1,n,13,input/data/train/images/003595_male_Asian_50/normal.jpg
003595,0,1,i,7,input/data/train/images/003595_male_Asian_50/incorrect_mask.jpg
003595,0,1,m,1,input/data/train/images/003595_male_Asian_50/mask2.jpg
003595,0,1,m,1,input/data/train/images/003595_male_Asian_50/mask4.jpg
003595,0,1,m,1,input/data/train/images/003595_male_Asian_50/mask1.jpg
003595,0,1,m,1,input/data/train/images/003595_male_Asian_50/mask5.jpg
003595,0,1,m,1,input/data/train/images/003595_male_Asian_50/mask3.jpg
003162,1,0,n,15,input/data/train/images/003162_female_Asian_19/normal.jpg
003162,1,0,i,9,input/data/train/images/003162_female_Asian_19/incorrect_mask.jpg
003162,1,0,m,3,input/data/train/images/003162_female_Asian_19/mask2.jpg
003162,1,0,m,3,input/data/train/images/003162_female_Asian_19/mask4.jpg
003162,1,0,m,3,input/data/train/images/003162_female_Asian_19/mask1.jpg
003162,1,0,m,3,input/data/train/images/003162_female_Asian_19/mask5.jpg
003162,1,0,m,3,input/data/train/images/003162_female_Asian_19/mask3.jpg
001843,0,0,n,12,input/data/train/images/001843_male_Asian_19/normal.jpg
